                    ALT_RAD                                                
                                                   ALT_RAD2                
                     DIRECT        D_GLOBAL        U_GLOBAL          Zenith
   Year Mn Dy Hr Mi        DIFFUSE2            D_IR            U_IR        
   2004  9  1  3 55    1.32   12.31   12.03  299.42    9.60  307.55  88.955
   2004  9  1  3 56    4.91   12.34   12.18  299.36    9.83  307.41  88.957
   2004  9  1  3 57    3.86   12.56   12.42  299.53    9.96  307.42  88.959
   2004  9  1  3 58    3.90   12.80   12.60  299.81   10.12  307.41  88.961
   2004  9  1  3 59    6.85   12.56   12.33  299.82   10.04  307.43  88.963
   2004  9  1  4  0   15.00   12.28   12.27  299.83   10.20  307.44  88.964
   2004  9  1  4  1   32.02   12.30   12.69  299.89   10.82  307.48  88.966
   2004  9  1  4  2   32.58   12.20   12.60  299.91   10.79  307.43  88.967
   2004  9  1  4  3   46.97   12.09   12.90  300.03   11.32  307.46  88.968
   2004  9  1  4  4   28.02   12.14   12.52  300.09   10.60  307.44  88.969
   2004  9  1  4  5   11.56   12.36   12.30  300.11   10.15  307.32  88.970
   2004  9  1  4  6    4.29   12.63   12.36  300.15   10.04  307.33  88.971
   2004  9  1  4  7    3.60   12.81   12.51  300.14   10.09  307.37  88.972
   2004  9  1  4  8    0.04   12.75   12.38  300.20    9.91  307.36  88.972
   2004  9  1  4  9   -0.29   12.54   12.14  300.26    9.72  307.38  88.973
   2004  9  1  4 10   -0.28   12.18   11.76  300.23    9.45  307.35  88.973
   2004  9  1  4 11    0.00   11.57   11.24  300.13    9.12  307.30  88.973
   2004  9  1  4 12    0.15   11.14   10.84  300.09    8.84  307.23  88.974
   2004  9  1  4 13    0.21   10.95   10.67  300.03    8.72  307.26  88.974
   2004  9  1  4 14    0.25   10.86   10.56  300.00    8.65  307.19  88.973
   2004  9  1  4 15    0.29   10.74   10.49  300.04    8.63  307.17  88.973
   2004  9  1  4 16    0.34   10.69   10.45  300.06    8.59  307.12  88.973
   2004  9  1  4 17    0.20   10.83   10.60  300.09    8.67  307.08  88.972
   2004  9  1  4 18   -0.07   11.07   10.81  299.82    8.81  307.11  88.971
   2004  9  1  4 19   -0.17   11.32   11.06  299.42    8.95  307.10  88.971
   2004  9  1  4 20   -0.17   11.24   10.96  299.25    8.85  307.07  88.970
   2004  9  1  4 21   -0.18   10.81   10.49  299.02    8.55  307.07  88.969
   2004  9  1  4 22   -0.26   10.33   10.05  298.66    8.28  306.91  88.968
   2004  9  1  4 23   -0.44   10.10    9.83  298.59    8.16  306.83  88.966
   2004  9  1  4 24   -0.53    9.96    9.70  298.74    8.08  306.80  88.965
   2004  9  1  4 25   -0.56    9.92    9.70  298.82    8.10  306.77  88.963
   2004  9  1  4 26   -0.50   10.06    9.83  298.86    8.18  306.80  88.962
   2004  9  1  4 27   -0.49   10.27   10.08  298.94    8.32  306.73  88.960
   2004  9  1  4 28   -0.35   10.54   10.37  299.02    8.55  306.72  88.958
   2004  9  1  4 29    0.05   10.85   10.64  298.99    8.71  306.79  88.956
   2004  9  1  4 30    0.74   11.09   10.85  298.80    8.82  306.76  88.954
   2004  9  1  4 31    1.83   11.21   11.00  298.83    8.93  306.79  88.951
   2004  9  1  4 32    2.46   11.27   11.06  298.81    8.98  306.74  88.949
   2004  9  1  4 33    3.14   11.29   11.09  298.85    8.99  306.83  88.946
   2004  9  1  4 34    3.30   11.34   11.15  298.72    9.03  306.83  88.944
   2004  9  1  4 35    2.74   11.28   11.02  298.60    8.94  306.86  88.941
   2004  9  1  4 36    1.81   11.14   10.82  298.58    8.80  306.78  88.938
   2004  9  1  4 37    1.13   11.12   10.84  298.56    8.79  306.75  88.935
   2004  9  1  4 38    1.00   11.38   11.14  298.64    8.95  306.78  88.932
   2004  9  1  4 39    0.56   11.60   11.35  298.65    9.05  306.79  88.929
   2004  9  1  4 40   -0.02   11.58   11.27  298.63    8.99  306.83  88.925
   2004  9  1  4 41   -0.14   11.45   11.06  298.69    8.85  306.76  88.922
   2004  9  1  4 42   -0.19   11.06   10.68  298.61    8.63  306.81  88.918
   2004  9  1  4 43   -0.22   10.75   10.42  298.48    8.48  306.76  88.914
   2004  9  1  4 44   -0.22   10.88   10.62  298.42    8.63  306.74  88.910
   2004  9  1  4 45   -0.23   11.16   10.93  298.43    8.87  306.67  88.906
   2004  9  1  4 46   -0.19   11.52   11.29  298.53    9.12  306.72  88.902
   2004  9  1  4 47   -0.13   12.01   11.79  298.70    9.38  306.66  88.898
   2004  9  1  4 48   -0.07   12.06   11.69  298.81    9.29  306.60  88.893
   2004  9  1  4 49   -0.04   11.20   10.74  298.82    8.73  306.68  88.889
   2004  9  1  4 50   -0.04   10.44   10.07  298.90    8.32  306.63  88.884
   2004  9  1  4 51   -0.10   10.22    9.91  298.89    8.20  306.70  88.879
   2004  9  1  4 52   -0.17   10.20    9.93  298.78    8.20  306.74  88.874
   2004  9  1  4 53   -0.19   10.29    9.99  298.77    8.21  306.72  88.869
   2004  9  1  4 54   -0.13   10.39   10.05  298.79    8.26  306.77  88.864
   2004  9  1  4 55   -0.13   10.47   10.12  298.75    8.33  306.73  88.859
   2004  9  1  4 56   -0.15   10.57   10.21  298.83    8.42  306.66  88.853
   2004  9  1  4 57   -0.13   10.60   10.27  299.04    8.44  306.70  88.848
   2004  9  1  4 58   -0.13   10.64   10.32  299.12    8.47  306.69  88.842
   2004  9  1  4 59   -0.14   10.56   10.24  299.19    8.42  306.68  88.836
   2004  9  1  5  0   -0.17   10.44   10.12  299.26    8.34  306.69  88.830
   2004  9  1  5  1   -0.21   10.27    9.97  299.21    8.23  306.68  88.824
   2004  9  1  5  2   -0.22   10.14    9.83  298.99    8.15  306.67  88.818
   2004  9  1  5  3   -0.21   10.04    9.75  298.70    8.10  306.63  88.812
   2004  9  1  5  4   -0.22    9.98    9.67  298.56    8.05  306.58  88.805
   2004  9  1  5  5   -0.21    9.91    9.58  298.49    8.00  306.55  88.799
   2004  9  1  5  6   -0.15    9.86    9.50  298.34    7.95  306.61  88.792
   2004  9  1  5  7   -0.10    9.79    9.44  298.29    7.91  306.55  88.785
   2004  9  1  5  8   -0.07    9.71    9.40  298.30    7.87  306.60  88.778
   2004  9  1  5  9   -0.06    9.72    9.46  298.26    7.87  306.58  88.771
   2004  9  1  5 10   -0.16    9.65    9.41  298.19    7.84  306.54  88.764
   2004  9  1  5 11   -0.28    9.56    9.33  298.34    7.81  306.44  88.757
   2004  9  1  5 12   -0.34    9.54    9.33  298.33    7.81  306.41  88.749
   2004  9  1  5 13   -0.34    9.59    9.35  298.46    7.83  306.48  88.742
   2004  9  1  5 14   -0.27    9.60    9.32  298.50    7.81  306.53  88.734
   2004  9  1  5 15   -0.30    9.51    9.22  298.58    7.76  306.51  88.726
   2004  9  1  5 16   -0.31    9.38    9.11  298.61    7.68  306.51  88.718
   2004  9  1  5 17   -0.30    9.30    9.02  298.58    7.63  306.47  88.710
   2004  9  1  5 18   -0.30    9.24    8.98  298.60    7.63  306.39  88.702
   2004  9  1  5 19   -0.32    9.20    8.95  298.59    7.62  306.39  88.693
   2004  9  1  5 20   -0.41    9.19    8.94  298.52    7.63  306.42  88.685
   2004  9  1  5 21   -0.48    9.23    8.95  298.42    7.66  306.35  88.676
   2004  9  1  5 22   -0.50    9.24    8.99  298.41    7.69  306.37  88.668
   2004  9  1  5 23   -0.52    9.25    9.01  298.37    7.71  306.37  88.659
   2004  9  1  5 24   -0.48    9.25    9.02  298.46    7.71  306.31  88.650
   2004  9  1  5 25   -0.49    9.26    9.05  298.51    7.74  306.33  88.641
   2004  9  1  5 26   -0.56    9.34    9.13  298.50    7.81  306.29  88.632
   2004  9  1  5 27   -0.57    9.48    9.29  298.30    7.93  306.22  88.622
   2004  9  1  5 28   -0.61    9.64    9.43  298.11    8.05  306.26  88.613
   2004  9  1  5 29   -0.67    9.73    9.52  297.98    8.12  306.22  88.603
   2004  9  1  5 30   -0.75    9.71    9.51  298.11    8.12  306.16  88.594
   2004  9  1  5 31   -0.72    9.69    9.47  298.28    8.10  306.19  88.584
   2004  9  1  5 32   -0.61    9.68    9.44  298.45    8.06  306.25  88.574
