time (Julian Date),irradiance,uncertainty
2432988.0,1361.575,0.01192612
2432989.0,1361.5171,0.011588409
2432990.0,1361.3575,0.011846109
2432991.0,1361.106,0.012431221
2432992.0,1360.8427,0.011860123
2432993.0,1360.7253,0.012734172
2432994.0,1360.6941,0.013191
2432995.0,1360.6837,0.013899481
2432996.0,1360.545,0.01425024
2432997.0,1360.741,0.013187013
2432998.0,1360.7561,0.010956453
2432999.0,1361.2315,0.009358507
2433000.0,1361.6681,0.0094350199
2433001.0,1361.7929,0.0088652802
2433002.0,1361.7199,0.0083249396
2433003.0,1361.6484,0.0074486615
2433004.0,1361.6333,0.0069474624
2433005.0,1361.6973,0.0074007966
2433006.0,1361.8323,0.008361976
2433007.0,1361.8959,0.0083492138
2433008.0,1361.4712,0.0072229006
2433009.0,1361.1617,0.0059393474
2433010.0,1362.1184,0.010223315
2433011.0,1361.7329,0.0097015848
2433012.0,1361.9797,0.01027749
2433013.0,1362.0262,0.011237325
2433014.0,1361.9502,0.010437971
2433015.0,1361.4666,0.0085415744
2433016.0,1361.9222,0.009030038
2433017.0,1361.9849,0.0091470004
2433018.0,1362.049,0.009135591
2433019.0,1361.877,0.009442795
2433020.0,1361.6854,0.0096536669
2433021.0,1361.3844,0.0089260065
2433022.0,1361.4461,0.0086617476
2433023.0,1361.403,0.0088137169
2433024.0,1361.4682,0.0085770998
2433025.0,1361.4794,0.0085734381
2433026.0,1361.6148,0.0091485668
2433027.0,1361.8621,0.010475418
2433028.0,1361.6766,0.0096969131
2433029.0,1361.9191,0.010408086
2433030.0,1361.6304,0.0089676579
2433031.0,1361.4153,0.0083616397
2433032.0,1361.4423,0.0088717128
2433033.0,1361.8987,0.010366795
2433034.0,1361.8259,0.0099508708
2433035.0,1362.0217,0.0097912324
2433036.0,1361.8653,0.0094381102
2433037.0,1361.6969,0.0074551815
2433038.0,1361.6676,0.0071504336
2433039.0,1361.9345,0.0080023401
2433040.0,1361.8575,0.0092505855
2433041.0,1361.6008,0.008777596
2433042.0,1361.693,0.0095708308
2433043.0,1361.3485,0.0085273588
2433044.0,1361.3743,0.0080760033
2433045.0,1361.5191,0.0082259879
2433046.0,1361.5965,0.008175573
2433047.0,1361.5299,0.0071700284
2433048.0,1361.4004,0.0059355782
2433049.0,1361.5368,0.0059228281
2433050.0,1361.3868,0.0051073282
2433051.0,1361.6122,0.006158409
2433052.0,1361.816,0.006655262
2433053.0,1361.7308,0.0068172275
2433054.0,1361.6635,0.0069269873
2433055.0,1361.5792,0.0074719094
2433056.0,1361.5204,0.0072817704
2433057.0,1361.5916,0.0073674988
2433058.0,1361.6718,0.0069179634
2433059.0,1361.6456,0.0065890104
2433060.0,1361.6392,0.0065227051
2433061.0,1361.6648,0.0070996404
2433062.0,1361.8363,0.0073476827
2433063.0,1361.6938,0.0066304555
2433064.0,1361.765,0.0069583991
2433065.0,1361.6071,0.0068514254
2433066.0,1361.4238,0.0073260665
2433067.0,1361.3027,0.007988286
2433068.0,1361.0582,0.0084443928
2433069.0,1361.4218,0.0083724331
2433070.0,1361.312,0.0076645648
2433071.0,1361.6501,0.0078159017
2433072.0,1361.5245,0.0071243151
2433073.0,1361.5144,0.007064012
2433074.0,1361.6678,0.0073131833
2433075.0,1361.619,0.0067412484
2433076.0,1361.6896,0.006999975
2433077.0,1361.5927,0.0067842755
2433078.0,1361.7063,0.0060197556
2433079.0,1361.743,0.0065940249
2433080.0,1361.6956,0.0069759142
2433081.0,1361.5744,0.0071137497
2433082.0,1361.434,0.0065894259
2433083.0,1361.4503,0.0064071165
2433084.0,1361.4647,0.007342503
2433085.0,1361.4915,0.0066400553
2433086.0,1361.4656,0.0061100752
2433087.0,1361.4876,0.0060930615
2433088.0,1361.6715,0.0064571718
2433089.0,1361.7594,0.0069897968
2433090.0,1361.651,0.0072076748
2433091.0,1361.3296,0.0074357013
2433092.0,1361.1215,0.0080736631
2433093.0,1360.9669,0.0082484102
2433094.0,1360.9449,0.0094041633
2433095.0,1361.1494,0.010907555
2433096.0,1361.1519,0.012263071
2433097.0,1361.4219,0.011541398
2433098.0,1361.8523,0.011947767
2433099.0,1361.6523,0.0097780877
2433100.0,1361.6651,0.0086471134
2433101.0,1361.7376,0.0078204137
2433102.0,1361.8023,0.0069920115
2433103.0,1361.7182,0.0056793531
2433104.0,1361.6726,0.0057498318
2433105.0,1361.5629,0.0057593619
2433106.0,1361.5186,0.0054592569
2433107.0,1361.4506,0.0047899936
2433108.0,1361.4059,0.0044239093
2433109.0,1361.2966,0.0043626546
2433110.0,1361.2175,0.0045006233
2433111.0,1361.031,0.0050836736
2433112.0,1360.8558,0.0057992874
2433113.0,1361.038,0.0067314112
2433114.0,1361.207,0.0071392911
2433115.0,1361.4334,0.0065193926
2433116.0,1361.4902,0.006578154
2433117.0,1361.6336,0.006931947
2433118.0,1361.5937,0.0083346356
2433119.0,1361.609,0.0081721992
2433120.0,1361.0157,0.0069485995
2433121.0,1361.1012,0.0082452192
2433122.0,1361.1285,0.0090834175
2433123.0,1361.4756,0.0096035849
2433124.0,1361.7307,0.010370317
2433125.0,1361.6693,0.011465219
2433126.0,1361.5801,0.012507794
2433127.0,1361.5304,0.013805552
2433128.0,1360.805,0.013618006
2433129.0,1361.0537,0.01455562
2433130.0,1361.3482,0.013817714
2433131.0,1361.2027,0.010935521
2433132.0,1361.5469,0.010143769
2433133.0,1361.6367,0.0085363514
2433134.0,1361.8612,0.0082393405
2433135.0,1361.5983,0.0062366931
2433136.0,1361.5758,0.0054315327
2433137.0,1361.3993,0.0044987722
2433138.0,1361.1915,0.0037798953
2433139.0,1361.3015,0.0042636751
2433140.0,1361.277,0.0039025919
2433141.0,1361.4888,0.0051505122
2433142.0,1361.5433,0.006082984
2433143.0,1361.2562,0.0071377822
2433144.0,1361.1893,0.0079493219
2433145.0,1361.1497,0.0083469484
2433146.0,1361.2928,0.0097575836
2433147.0,1361.0964,0.010341626
2433148.0,1361.4836,0.011583164
2433149.0,1361.2038,0.012681586
2433150.0,1361.3866,0.012444574
2433151.0,1361.4954,0.012927797
2433152.0,1361.6039,0.011744995
2433153.0,1361.5217,0.012415106
2433154.0,1360.7983,0.013297918
2433155.0,1360.9412,0.011944657
2433156.0,1361.1692,0.010719654
2433157.0,1361.4815,0.010063638
2433158.0,1361.6346,0.0098653058
2433159.0,1361.7877,0.0097235771
2433160.0,1361.6498,0.0094894045
2433161.0,1361.215,0.0080769689
2433162.0,1361.5283,0.0091706951
2433163.0,1361.5155,0.0091914668
2433164.0,1361.4086,0.008855036
2433165.0,1361.3528,0.0084934813
2433166.0,1361.2642,0.008527579
2433167.0,1360.887,0.0083285162
2433168.0,1360.8609,0.0086657517
2433169.0,1361.1251,0.0089558581
2433170.0,1361.246,0.0085430439
2433171.0,1361.3726,0.0091385993
2433172.0,1361.4113,0.0098511422
2433173.0,1361.1756,0.0098151927
2433174.0,1361.5428,0.011262282
2433175.0,1360.9729,0.010829112
2433176.0,1361.3987,0.011973549
2433177.0,1360.904,0.01089046
2433178.0,1361.0589,0.010818202
2433179.0,1361.2188,0.010149923
2433180.0,1361.3055,0.0092678092
2433181.0,1361.5324,0.0088238314
2433182.0,1361.9088,0.0095052922
2433183.0,1361.72,0.00838779
2433184.0,1361.541,0.0080168827
2433185.0,1361.3139,0.0073798071
2433186.0,1361.3343,0.0067143086
2433187.0,1361.5275,0.0063701823
2433188.0,1361.4373,0.0053077559
2433189.0,1361.5733,0.0051597572
2433190.0,1361.6014,0.0050907005
2433191.0,1361.7843,0.0065137991
2433192.0,1361.5905,0.0077751427
2433193.0,1360.8028,0.0081473748
2433194.0,1360.9358,0.010377528
2433195.0,1360.7417,0.012747197
2433196.0,1361.1378,0.014338871
2433197.0,1360.64,0.013343323
2433198.0,1360.8874,0.013778354
2433199.0,1361.6085,0.0138999
2433200.0,1361.8784,0.012675866
2433201.0,1362.3491,0.012490122
2433202.0,1362.28,0.012303232
2433203.0,1362.1406,0.011647189
2433204.0,1361.9894,0.010393845
2433205.0,1361.7612,0.0096442676
2433206.0,1361.7891,0.0096832474
2433207.0,1361.8081,0.0083593681
2433208.0,1361.6103,0.0068431278
2433209.0,1361.6868,0.0064018592
2433210.0,1361.6473,0.0059412924
2433211.0,1361.6238,0.0062411417
2433212.0,1361.4399,0.0065024882
2433213.0,1361.7014,0.007524714
2433214.0,1361.7879,0.0076170243
2433215.0,1361.2855,0.0053752292
2433216.0,1361.2185,0.0049924124
2433217.0,1361.361,0.0060513761
2433218.0,1361.4641,0.0062649887
2433219.0,1361.6391,0.0063234281
2433220.0,1361.6606,0.0064987421
2433221.0,1361.5941,0.0066063709
2433222.0,1361.5023,0.0064905485
2433223.0,1361.4421,0.0066579282
2433224.0,1361.6332,0.007788476
2433225.0,1361.4864,0.0079769915
2433226.0,1361.2845,0.0084628246
2433227.0,1361.1077,0.0097163426
2433228.0,1361.441,0.011023512
2433229.0,1361.7374,0.012083962
2433230.0,1361.6984,0.011500965
2433231.0,1361.287,0.0092595402
2433232.0,1361.5405,0.0094323208
2433233.0,1361.6082,0.0080382753
2433234.0,1361.5327,0.0078219987
2433235.0,1361.4758,0.0086908081
2433236.0,1361.5442,0.010226451
2433237.0,1361.1554,0.010769532
2433238.0,1361.5545,0.01192863
2433239.0,1361.2649,0.010833614
2433240.0,1361.4849,0.0094213253
2433241.0,1361.4306,0.0080123245
2433242.0,1361.2751,0.0070069506
2433243.0,1361.3116,0.0066964553
2433244.0,1360.8135,0.0071118932
2433245.0,1361.1528,0.0081258824
2433246.0,1360.9752,0.0083433
2433247.0,1361.0014,0.0083309706
2433248.0,1360.8167,0.0073974294
2433249.0,1361.137,0.0083278582
2433250.0,1361.45,0.008927853
2433251.0,1361.6313,0.0091271001
2433252.0,1361.7701,0.0089265721
2433253.0,1361.8107,0.0083197569
2433254.0,1361.872,0.0083305195
2433255.0,1361.8132,0.0080611533
2433256.0,1361.7651,0.0080173258
2433257.0,1361.8205,0.0086383323
2433258.0,1361.5067,0.0082013974
2433259.0,1361.6111,0.0089019847
2433260.0,1361.0147,0.0080213997
2433261.0,1361.5655,0.0081050246
2433262.0,1361.7803,0.0085616117
2433263.0,1362.1827,0.0095255843
2433264.0,1362.1673,0.0095711695
2433265.0,1361.5334,0.0075298289
2433266.0,1361.5668,0.007396429
2433267.0,1361.4205,0.0067564725
2433268.0,1361.3958,0.0069899749
2433269.0,1361.6439,0.0067315606
2433270.0,1361.4903,0.0061215391
2433271.0,1361.3716,0.0052239138
2433272.0,1361.2708,0.0054009755
2433273.0,1361.401,0.006284595
2433274.0,1361.1806,0.006139298
2433275.0,1360.8829,0.0062456077
2433276.0,1360.3061,0.0067313718
2433277.0,1360.6337,0.0069043331
2433278.0,1360.7656,0.0072320409
2433279.0,1361.2594,0.0074099578
2433280.0,1361.305,0.0074273732
2433281.0,1361.5372,0.007004518
2433282.0,1361.5028,0.0066829087
2433283.0,1360.9427,0.0066529724
2433284.0,1360.9629,0.0068209954
2433285.0,1361.1855,0.0068111884
2433286.0,1361.4282,0.006356992
2433287.0,1361.6787,0.0065711068
2433288.0,1361.6382,0.0059953819
2433289.0,1361.4716,0.0052736393
2433290.0,1361.4034,0.0049151029
2433291.0,1361.1883,0.0042594273
2433292.0,1361.0374,0.0038649799
2433293.0,1361.2606,0.0043669662
2433294.0,1361.2851,0.0049900647
2433295.0,1361.3415,0.0048299966
2433296.0,1361.3782,0.0049161435
2433297.0,1361.4649,0.0050698334
2433298.0,1361.4274,0.0050344884
2433299.0,1361.278,0.0046615666
2433300.0,1361.0553,0.0046820741
2433301.0,1360.9172,0.0057631579
2433302.0,1361.3094,0.0080984395
2433303.0,1360.8759,0.0083589127
2433304.0,1360.6959,0.0087377248
2433305.0,1360.9108,0.0093064648
2433306.0,1361.2862,0.010264776
2433307.0,1361.4128,0.0090363908
2433308.0,1361.203,0.0075492285
2433309.0,1361.4948,0.0076421522
2433310.0,1361.4518,0.0075827145
2433311.0,1361.5024,0.007181641
2433312.0,1361.6813,0.0063948477
2433313.0,1361.5896,0.0053549316
2433314.0,1361.5554,0.0047847437
2433315.0,1361.5983,0.0046568499
2433316.0,1361.5482,0.0044038272
2433317.0,1361.3483,0.0036898748
2433318.0,1361.3588,0.0036598917
2433319.0,1361.1671,0.002744591
2433320.0,1361.2071,0.0029753084
2433321.0,1361.1813,0.0030204363
2433322.0,1361.2221,0.003206497
2433323.0,1361.3005,0.0037810612
2433324.0,1361.299,0.0046526294
2433325.0,1361.1544,0.0057321923
2433326.0,1360.8883,0.006827709
2433327.0,1360.8172,0.007660497
2433328.0,1360.7608,0.0098679205
2433329.0,1359.7692,0.010863553
2433330.0,1359.6015,0.010647611
2433331.0,1359.8626,0.011168736
2433332.0,1360.1063,0.012014497
2433333.0,1360.5006,0.011714745
2433334.0,1360.3169,0.00993752
2433335.0,1360.8325,0.0089232035
2433336.0,1360.8424,0.0077803312
2433337.0,1361.2662,0.0065979347
2433338.0,1361.315,0.0056022149
2433339.0,1361.4225,0.0051672805
2433340.0,1361.388,0.004908986
2433341.0,1361.3058,0.0043694512
2433342.0,1361.2449,0.004124262
2433343.0,1361.2104,0.0040362021
2433344.0,1361.3719,0.0047356325
2433345.0,1361.1354,0.0047745199
2433346.0,1360.9343,0.0049342618
2433347.0,1361.0267,0.0056435133
2433348.0,1361.0941,0.0072906282
2433349.0,1360.8332,0.0070786992
2433350.0,1360.9249,0.0077666068
2433351.0,1360.9003,0.0086783796
2433352.0,1360.801,0.0077756042
2433353.0,1360.6529,0.0075416983
2433354.0,1360.6216,0.0076352321
2433355.0,1360.6583,0.0076906472
2433356.0,1360.8248,0.0074265227
2433357.0,1360.6557,0.0068145724
2433358.0,1361.0204,0.0064248216
2433359.0,1360.9193,0.0056111263
2433360.0,1360.9902,0.0046660925
2433361.0,1361.0858,0.0042115569
2433362.0,1361.2519,0.0046264648
2433363.0,1361.121,0.0038547929
2433364.0,1361.2502,0.0039070923
2433365.0,1361.3202,0.0041640503
2433366.0,1361.0896,0.0039348132
2433367.0,1361.0245,0.0039090422
2433368.0,1361.0634,0.0042149422
2433369.0,1361.2851,0.0048519828
2433370.0,1361.4153,0.0054558078
2433371.0,1361.4873,0.0061528761
2433372.0,1361.2819,0.0058181313
2433373.0,1361.1852,0.0056670531
2433374.0,1361.1042,0.006456484
2433375.0,1360.9839,0.0074307735
2433376.0,1360.947,0.0076666658
2433377.0,1360.8705,0.0082043083
2433378.0,1361.0774,0.008190174
2433379.0,1361.4653,0.0086570559
2433380.0,1361.7414,0.0091803513
2433381.0,1361.5933,0.0088315438
2433382.0,1361.1066,0.0083388524
2433383.0,1360.7523,0.0082487551
2433384.0,1360.7694,0.0088161891
2433385.0,1360.7775,0.0079612017
2433386.0,1361.1826,0.0093981228
2433387.0,1361.2127,0.0095154255
2433388.0,1361.1125,0.0087182417
2433389.0,1360.8683,0.0080400682
2433390.0,1361.0952,0.0078730221
2433391.0,1361.1124,0.007195401
2433392.0,1361.0085,0.0054746127
2433393.0,1361.371,0.0056700391
2433394.0,1361.4816,0.0064799521
2433395.0,1361.1572,0.0077009906
2433396.0,1361.194,0.0086135516
2433397.0,1360.7632,0.0092317989
2433398.0,1360.9281,0.010246927
2433399.0,1360.4581,0.010551628
2433400.0,1360.4265,0.0096744443
2433401.0,1360.4712,0.0087288764
2433402.0,1360.6935,0.0079069759
2433403.0,1360.9569,0.0075970006
2433404.0,1361.3321,0.0078659313
2433405.0,1361.4451,0.00753709
2433406.0,1361.4925,0.0075244261
2433407.0,1361.693,0.0089325484
2433408.0,1361.8024,0.0091509433
2433409.0,1361.8824,0.0090002176
2433410.0,1361.9274,0.009437303
2433411.0,1362.0569,0.0091417989
2433412.0,1361.8862,0.0081958416
2433413.0,1361.6204,0.0076660648
2433414.0,1361.6382,0.0072644598
2433415.0,1361.5245,0.006871248
2433416.0,1361.6021,0.0064021196
2433417.0,1361.5524,0.0058903122
2433418.0,1361.4802,0.0053108362
2433419.0,1361.7763,0.0066819572
2433420.0,1361.7848,0.0071321375
2433421.0,1361.8787,0.0084770557
2433422.0,1361.9304,0.0085813221
2433423.0,1361.6307,0.0080382612
2433424.0,1361.3886,0.0077519665
2433425.0,1361.2339,0.0083449583
2433426.0,1360.7215,0.0091022187
2433427.0,1360.868,0.0090206916
2433428.0,1360.8824,0.0082314844
2433429.0,1360.9658,0.007359276
2433430.0,1361.105,0.0065288547
2433431.0,1361.3279,0.0058868109
2433432.0,1361.3753,0.0055383097
2433433.0,1361.4688,0.0055256575
2433434.0,1361.3067,0.0047957593
2433435.0,1361.2486,0.0052887645
2433436.0,1361.3323,0.0054258616
2433437.0,1361.4383,0.0053229167
2433438.0,1361.4447,0.005185582
2433439.0,1361.5734,0.0049866906
2433440.0,1361.6077,0.0048208803
2433441.0,1361.6134,0.0053157951
2433442.0,1361.6294,0.0058973483
2433443.0,1361.4845,0.0064139264
2433444.0,1361.3858,0.0066863678
2433445.0,1361.2503,0.0065469008
2433446.0,1360.915,0.0059956434
2433447.0,1360.9138,0.0063895257
2433448.0,1361.0424,0.0065135495
2433449.0,1361.013,0.0059963593
2433450.0,1360.9426,0.005619555
2433451.0,1361.1011,0.0053115378
2433452.0,1361.2541,0.0051178478
2433453.0,1361.3177,0.0050086782
2433454.0,1361.3595,0.005034099
2433455.0,1361.3215,0.0053462613
2433456.0,1361.2117,0.0052643955
2433457.0,1361.1685,0.0056177949
2433458.0,1361.0666,0.0061230837
2433459.0,1361.1872,0.0061848682
2433460.0,1361.2921,0.0055985881
2433461.0,1361.3275,0.0049844524
2433462.0,1361.3344,0.0045415336
2433463.0,1361.4486,0.0047976918
2433464.0,1361.3836,0.004583933
2433465.0,1361.2716,0.0041900345
2433466.0,1361.3146,0.0040964736
2433467.0,1361.3876,0.0045902701
2433468.0,1361.3799,0.0051434154
2433469.0,1361.369,0.0056559391
2433470.0,1361.2212,0.0060191071
2433471.0,1361.294,0.0060891636
2433472.0,1361.4468,0.0059235674
2433473.0,1361.2703,0.0056337341
2433474.0,1361.2909,0.0051814804
2433475.0,1361.2549,0.004871402
2433476.0,1361.2025,0.0046406404
2433477.0,1361.3472,0.0050968194
2433478.0,1361.3707,0.0049334142
2433479.0,1361.3931,0.0047009027
2433480.0,1361.2605,0.0052789664
2433481.0,1361.4777,0.0070644347
2433482.0,1361.2961,0.0072231274
2433483.0,1361.068,0.0074701346
2433484.0,1360.9609,0.0079799619
2433485.0,1360.9406,0.0079463543
2433486.0,1360.8576,0.0075493057
2433487.0,1360.9672,0.0069559734
2433488.0,1361.1891,0.0065004579
2433489.0,1361.1386,0.006443661
2433490.0,1361.125,0.0062254893
2433491.0,1361.3078,0.0057275572
2433492.0,1361.359,0.0058695352
2433493.0,1361.5374,0.0061740641
2433494.0,1361.3959,0.0060447934
2433495.0,1361.0811,0.0050959625
2433496.0,1361.1554,0.0060197225
2433497.0,1360.9247,0.0069429959
2433498.0,1360.6217,0.0060837764
2433499.0,1360.6518,0.005474941
2433500.0,1360.7006,0.0051735807
2433501.0,1360.9243,0.0049423489
2433502.0,1361.1373,0.0046659762
2433503.0,1361.1753,0.0042533123
2433504.0,1361.211,0.004104558
2433505.0,1361.037,0.0038190043
2433506.0,1360.985,0.0039059334
2433507.0,1361.0011,0.0042311959
2433508.0,1361.1551,0.00450908
2433509.0,1360.9805,0.0046413341
2433510.0,1360.7686,0.0042284038
2433511.0,1361.0039,0.0054205956
2433512.0,1361.1418,0.0056613759
2433513.0,1361.0548,0.0058498387
2433514.0,1361.0496,0.0058502445
2433515.0,1360.9668,0.0056604829
2433516.0,1360.8788,0.0052655453
2433517.0,1361.0631,0.0055156407
2433518.0,1361.0953,0.0053430248
2433519.0,1361.1847,0.0052772765
2433520.0,1361.2825,0.0047968681
2433521.0,1361.3546,0.0041002449
2433522.0,1361.2506,0.0035127417
2433523.0,1361.1377,0.003217017
2433524.0,1361.051,0.0030562325
2433525.0,1361.1154,0.0032786099
2433526.0,1360.9422,0.0028450866
2433527.0,1360.911,0.0024762637
2433528.0,1360.8417,0.0020804526
2433529.0,1360.9947,0.0025317368
2433530.0,1361.0691,0.002619088
2433531.0,1361.0259,0.0023956582
2433532.0,1361.0648,0.0025144636
2433533.0,1360.9979,0.00219439
2433534.0,1360.9618,0.0021577848
2433535.0,1361.0203,0.0023986016
2433536.0,1361.0146,0.0027038395
2433537.0,1361.0377,0.0028306564
2433538.0,1361.0292,0.0035979468
2433539.0,1361.0514,0.0039858975
2433540.0,1360.9591,0.0040004094
2433541.0,1360.9765,0.0042426775
2433542.0,1361.0564,0.0044854979
2433543.0,1361.0251,0.0044068826
2433544.0,1360.8676,0.0038310168
2433545.0,1360.9114,0.0037456182
2433546.0,1360.9862,0.0036724416
2433547.0,1360.9585,0.0031402304
2433548.0,1360.9438,0.0028303087
2433549.0,1360.9338,0.0027052377
2433550.0,1360.9268,0.0026643215
2433551.0,1360.9294,0.0026262475
2433552.0,1360.9824,0.0025549064
2433553.0,1361.0399,0.0025150594
2433554.0,1360.9887,0.0022843385
2433555.0,1361.0121,0.0023850015
2433556.0,1361.0129,0.0026369871
2433557.0,1360.9462,0.002730983
2433558.0,1360.7888,0.0024875133
2433559.0,1360.6871,0.0023318193
2433560.0,1360.7658,0.0024825654
2433561.0,1360.8132,0.0023402226
2433562.0,1360.8747,0.0024238929
2433563.0,1360.7642,0.0027297224
2433564.0,1360.8355,0.0031356307
2433565.0,1360.9594,0.0035686532
2433566.0,1361.0871,0.0039734227
2433567.0,1360.9601,0.0034994832
2433568.0,1361.0433,0.0036421393
2433569.0,1361.1412,0.0040133547
2433570.0,1361.1199,0.004457806
2433571.0,1360.9474,0.0047190929
2433572.0,1361.0148,0.0045641341
2433573.0,1361.0077,0.0038922744
2433574.0,1361.127,0.0034592285
2433575.0,1361.0144,0.0025459251
2433576.0,1360.993,0.0020443332
2433577.0,1360.9358,0.0018683905
2433578.0,1360.8343,0.0018097012
2433579.0,1360.8013,0.0017059296
2433580.0,1360.8602,0.0020567472
2433581.0,1360.9163,0.002054265
2433582.0,1360.8615,0.0017861666
2433583.0,1360.9385,0.0021222841
2433584.0,1360.8339,0.0027198934
2433585.0,1360.8844,0.002942441
2433586.0,1360.7574,0.0024682973
2433587.0,1360.7414,0.0024549817
2433588.0,1360.7217,0.002718978
2433589.0,1360.8849,0.0029500262
2433590.0,1361.0857,0.0035716401
2433591.0,1361.1999,0.0042436336
2433592.0,1360.9599,0.0044740555
2433593.0,1360.6774,0.0039446335
2433594.0,1360.731,0.0039310425
2433595.0,1360.7941,0.0039476334
2433596.0,1360.9121,0.003915828
2433597.0,1360.9302,0.0035869607
2433598.0,1360.8554,0.0031880025
2433599.0,1360.727,0.0030813183
2433600.0,1360.6993,0.003444794
2433601.0,1360.6563,0.0037688158
2433602.0,1360.5639,0.0035881372
2433603.0,1360.4818,0.0028605761
2433604.0,1360.6781,0.0022878452
2433605.0,1360.7158,0.0019760601
2433606.0,1360.8497,0.001854132
2433607.0,1360.9339,0.0018817577
2433608.0,1360.9839,0.0019782394
2433609.0,1360.8224,0.0013757289
2433610.0,1360.8421,0.0015247518
2433611.0,1360.8667,0.0016196623
2433612.0,1360.8634,0.0017994784
2433613.0,1360.8241,0.0022557463
2433614.0,1360.836,0.0030713518
2433615.0,1360.4158,0.0033295104
2433616.0,1360.528,0.0030535467
